CustomerID,PersonID,StoreID,TerritoryID,AccountNumber
18582,14960,,1,AW00018582
18583,5474,,1,AW00018583
18584,9286,,1,AW00018584
18585,2924,,4,AW00018585
18586,6710,,4,AW00018586
18587,19543,,1,AW00018587
18588,20758,,1,AW00018588
18589,3611,,1,AW00018589
18590,17509,,4,AW00018590
18591,5058,,4,AW00018591
18592,9303,,1,AW00018592
18593,10781,,1,AW00018593
18594,10706,,4,AW00018594
18595,4645,,6,AW00018595
18596,8943,,4,AW00018596
18597,7477,,4,AW00018597
18598,4882,,4,AW00018598
18599,5754,,1,AW00018599
18600,12594,,6,AW00018600
18601,19747,,4,AW00018601
18602,14548,,4,AW00018602
18603,3336,,6,AW00018603
18604,7798,,6,AW00018604
18605,4964,,1,AW00018605
18606,3804,,1,AW00018606
18607,10816,,1,AW00018607
18608,4761,,4,AW00018608
18609,20120,,1,AW00018609
18610,8886,,4,AW00018610
18611,3600,,1,AW00018611
18612,20202,,4,AW00018612
18613,15113,,4,AW00018613
18614,4342,,4,AW00018614
18615,14441,,4,AW00018615
18616,13158,,4,AW00018616
18617,16594,,6,AW00018617
18618,17153,,7,AW00018618
18619,8247,,8,AW00018619
18620,14970,,10,AW00018620
18621,19624,,10,AW00018621
18622,19872,,10,AW00018622
18623,14373,,7,AW00018623
18624,10301,,7,AW00018624
18625,19103,,10,AW00018625
18626,17188,,8,AW00018626
18627,6281,,10,AW00018627
18628,5004,,7,AW00018628
18629,16743,,10,AW00018629
18630,8765,,7,AW00018630
18631,4502,,10,AW00018631
18632,16848,,10,AW00018632
18633,5236,,10,AW00018633
18634,18976,,7,AW00018634
18635,3363,,8,AW00018635
18636,8111,,8,AW00018636
18637,5733,,6,AW00018637
18638,11545,,1,AW00018638
18639,10153,,1,AW00018639
18640,14598,,1,AW00018640
18641,17516,,6,AW00018641
18642,11729,,6,AW00018642
18643,18782,,4,AW00018643
18644,17849,,6,AW00018644
18645,5160,,1,AW00018645
18646,4194,,4,AW00018646
18647,11340,,4,AW00018647
18648,3167,,4,AW00018648
18649,5336,,4,AW00018649
18650,5750,,4,AW00018650
18651,16526,,1,AW00018651
18652,10627,,1,AW00018652
18653,7967,,1,AW00018653
18654,17239,,4,AW00018654
18655,5308,,1,AW00018655
18656,4870,,4,AW00018656
18657,14938,,4,AW00018657
18658,4518,,1,AW00018658
18659,11409,,4,AW00018659
18660,8762,,4,AW00018660
18661,18638,,1,AW00018661
18662,5782,,4,AW00018662
18663,5396,,4,AW00018663
18664,6147,,1,AW00018664
18665,19333,,1,AW00018665
18666,6860,,1,AW00018666
18667,12080,,4,AW00018667
18668,14241,,1,AW00018668
18669,5255,,4,AW00018669
18670,7590,,4,AW00018670
18671,8001,,4,AW00018671
18672,18405,,4,AW00018672
18673,16567,,4,AW00018673
18674,7502,,6,AW00018674
18675,12055,,4,AW00018675
18676,16863,,1,AW00018676
18677,5931,,6,AW00018677
18678,14063,,4,AW00018678
18679,13952,,1,AW00018679
18680,6693,,4,AW00018680
18681,7764,,4,AW00018681
18682,12984,,4,AW00018682
18683,17335,,4,AW00018683
18684,7873,,4,AW00018684
18685,15368,,6,AW00018685
18686,6448,,6,AW00018686
18687,11745,,4,AW00018687
18688,13187,,1,AW00018688
18689,4073,,1,AW00018689
18690,15192,,1,AW00018690
18691,5892,,9,AW00018691
18692,3993,,9,AW00018692
18693,7260,,9,AW00018693
18694,19095,,9,AW00018694
18695,5514,,9,AW00018695
18696,4572,,9,AW00018696
18697,19992,,9,AW00018697
18698,12987,,9,AW00018698
18699,13621,,9,AW00018699
18700,6470,,9,AW00018700
18701,2615,,9,AW00018701
18702,3155,,9,AW00018702
18703,17946,,9,AW00018703
18704,11316,,9,AW00018704
18705,5168,,9,AW00018705
18706,5655,,9,AW00018706
18707,11258,,9,AW00018707
18708,6573,,9,AW00018708
18709,10210,,9,AW00018709
18710,16991,,9,AW00018710
18711,19582,,9,AW00018711
18712,5713,,9,AW00018712
18713,4951,,9,AW00018713
18714,16714,,9,AW00018714
18715,12884,,9,AW00018715
18716,4365,,9,AW00018716
18717,19605,,9,AW00018717
18718,17745,,9,AW00018718
18719,6644,,9,AW00018719
18720,12137,,9,AW00018720
18721,2722,,9,AW00018721
18722,14486,,9,AW00018722
18723,12388,,9,AW00018723
18724,16258,,9,AW00018724
18725,16229,,9,AW00018725
18726,16365,,9,AW00018726
18727,10440,,9,AW00018727
18728,13291,,9,AW00018728
18729,15584,,9,AW00018729
18730,15890,,9,AW00018730
18731,19495,,9,AW00018731
18732,6486,,9,AW00018732
18733,12819,,9,AW00018733
18734,11630,,9,AW00018734
18735,6132,,9,AW00018735
18736,12582,,9,AW00018736
18737,15573,,9,AW00018737
18738,11892,,9,AW00018738
18739,11405,,9,AW00018739
18740,16681,,9,AW00018740
18741,8160,,9,AW00018741
18742,9488,,9,AW00018742
18743,5698,,9,AW00018743
18744,20549,,9,AW00018744
18745,8375,,9,AW00018745
18746,7745,,9,AW00018746
18747,6344,,9,AW00018747
18748,3293,,9,AW00018748
18749,19283,,6,AW00018749
18750,2808,,4,AW00018750
18751,10496,,4,AW00018751
18752,12403,,4,AW00018752
18753,17546,,1,AW00018753
18754,9988,,4,AW00018754
18755,18257,,6,AW00018755
18756,11236,,6,AW00018756
18757,7867,,1,AW00018757
18758,14280,,6,AW00018758
18759,4989,,6,AW00018759
18760,20706,,4,AW00018760
18761,17114,,4,AW00018761
18762,12043,,4,AW00018762
18763,19964,,9,AW00018763
18764,10138,,4,AW00018764
18765,6136,,1,AW00018765
18766,16690,,9,AW00018766
18767,19027,,9,AW00018767
18768,4476,,9,AW00018768
18769,13905,,9,AW00018769
18770,17060,,4,AW00018770
18771,16685,,4,AW00018771
18772,10671,,4,AW00018772
18773,6807,,4,AW00018773
18774,6615,,4,AW00018774
18775,8736,,1,AW00018775
18776,17565,,4,AW00018776
18777,4551,,4,AW00018777
18778,13565,,4,AW00018778
18779,16621,,4,AW00018779
18780,16453,,4,AW00018780
18781,17249,,4,AW00018781
18782,15431,,4,AW00018782
18783,18740,,1,AW00018783
18784,7936,,4,AW00018784
18785,8891,,6,AW00018785
18786,2568,,4,AW00018786
18787,7302,,1,AW00018787
18788,12338,,6,AW00018788
18789,4326,,1,AW00018789
18790,11057,,1,AW00018790
18791,19085,,1,AW00018791
18792,8164,,1,AW00018792
18793,14764,,9,AW00018793
18794,18872,,4,AW00018794
18795,5965,,6,AW00018795
18796,6884,,9,AW00018796
18797,15073,,1,AW00018797
18798,10961,,4,AW00018798
18799,18709,,4,AW00018799
18800,9642,,1,AW00018800
18801,12211,,4,AW00018801
18802,16784,,1,AW00018802
18803,3614,,1,AW00018803
18804,5503,,4,AW00018804
18805,16412,,1,AW00018805
18806,20584,,1,AW00018806
18807,13137,,4,AW00018807
18808,10055,,4,AW00018808
18809,17101,,1,AW00018809
18810,19160,,1,AW00018810
18811,5995,,6,AW00018811
18812,16845,,6,AW00018812
18813,14319,,1,AW00018813
18814,16730,,1,AW00018814
18815,3917,,1,AW00018815
18816,12124,,1,AW00018816
18817,7212,,1,AW00018817
18818,14381,,4,AW00018818
18819,7265,,4,AW00018819
18820,9211,,4,AW00018820
18821,14955,,6,AW00018821
18822,2606,,1,AW00018822
18823,16849,,4,AW00018823
18824,15757,,4,AW00018824
18825,18421,,4,AW00018825
18826,9449,,6,AW00018826
18827,8344,,1,AW00018827
18828,10546,,1,AW00018828
18829,5343,,1,AW00018829
18830,6335,,4,AW00018830
18831,2727,,4,AW00018831
18832,18501,,4,AW00018832
18833,10321,,4,AW00018833
18834,7456,,1,AW00018834
18835,7508,,4,AW00018835
18836,19908,,1,AW00018836
18837,10435,,4,AW00018837
18838,2683,,4,AW00018838
18839,4950,,6,AW00018839
18840,7604,,1,AW00018840
18841,9747,,6,AW00018841
18842,16247,,6,AW00018842
18843,15880,,1,AW00018843
18844,4492,,1,AW00018844
18845,2971,,1,AW00018845
18846,12957,,1,AW00018846
18847,8464,,1,AW00018847
18848,18166,,4,AW00018848
18849,7823,,1,AW00018849
18850,6499,,4,AW00018850
18851,14926,,4,AW00018851
18852,8033,,6,AW00018852
18853,8276,,1,AW00018853
18854,16013,,1,AW00018854
18855,6171,,6,AW00018855
18856,16698,,4,AW00018856
18857,14249,,1,AW00018857
18858,4133,,4,AW00018858
18859,19345,,6,AW00018859
18860,2896,,1,AW00018860
18861,12562,,1,AW00018861
18862,5121,,4,AW00018862
18863,4888,,4,AW00018863
18864,5896,,4,AW00018864
18865,12606,,1,AW00018865
18866,4115,,4,AW00018866
18867,5691,,1,AW00018867
18868,5240,,4,AW00018868
18869,12585,,4,AW00018869
18870,7434,,1,AW00018870
18871,10155,,6,AW00018871
18872,19250,,1,AW00018872
18873,17594,,1,AW00018873
18874,10195,,1,AW00018874
18875,14093,,6,AW00018875
18876,5123,,4,AW00018876
18877,17523,,4,AW00018877
18878,5977,,4,AW00018878
18879,14961,,4,AW00018879
18880,2948,,1,AW00018880
18881,8377,,1,AW00018881
18882,13485,,6,AW00018882
18883,17706,,6,AW00018883
18884,15444,,6,AW00018884
18885,4858,,9,AW00018885
18886,20029,,1,AW00018886
18887,10534,,1,AW00018887
18888,13703,,1,AW00018888
18889,8784,,1,AW00018889
18890,3700,,1,AW00018890
18891,19114,,4,AW00018891
18892,14853,,4,AW00018892
18893,4933,,4,AW00018893
18894,17574,,4,AW00018894
18895,3863,,9,AW00018895
18896,6423,,9,AW00018896
18897,16878,,9,AW00018897
18898,19536,,9,AW00018898
18899,5674,,9,AW00018899
18900,14531,,9,AW00018900
18901,5628,,9,AW00018901
18902,6505,,9,AW00018902
18903,13065,,9,AW00018903
18904,11864,,4,AW00018904
18905,16638,,1,AW00018905
18906,7112,,9,AW00018906
18907,8799,,9,AW00018907
18908,17373,,9,AW00018908
18909,4713,,9,AW00018909
18910,3901,,1,AW00018910
18911,17252,,1,AW00018911
18912,18494,,1,AW00018912
18913,15812,,4,AW00018913
18914,14261,,4,AW00018914
18915,10387,,4,AW00018915
18916,18082,,4,AW00018916
18917,16316,,4,AW00018917
18918,7734,,1,AW00018918
18919,5046,,6,AW00018919
18920,16919,,4,AW00018920
18921,19706,,1,AW00018921
18922,9832,,6,AW00018922
18923,19606,,1,AW00018923
18924,11338,,4,AW00018924
18925,3447,,6,AW00018925
18926,5493,,6,AW00018926
18927,8542,,6,AW00018927
18928,8335,,9,AW00018928
18929,20048,,9,AW00018929
18930,8446,,9,AW00018930
18931,4993,,9,AW00018931
18932,16965,,9,AW00018932
18933,12058,,1,AW00018933
18934,3990,,1,AW00018934
18935,19849,,4,AW00018935
18936,9384,,4,AW00018936
18937,15462,,4,AW00018937
18938,4818,,4,AW00018938
18939,6044,,4,AW00018939
18940,15054,,1,AW00018940
18941,19202,,1,AW00018941
18942,15773,,4,AW00018942
18943,10853,,1,AW00018943
18944,4615,,6,AW00018944
18945,14814,,4,AW00018945
18946,6911,,4,AW00018946
18947,13717,,4,AW00018947
18948,2848,,4,AW00018948
18949,17508,,1,AW00018949
18950,19069,,6,AW00018950
18951,4457,,6,AW00018951
18952,10420,,1,AW00018952
18953,7313,,4,AW00018953
18954,4490,,4,AW00018954
18955,18033,,4,AW00018955
18956,8555,,4,AW00018956
18957,10655,,1,AW00018957
18958,2680,,4,AW00018958
18959,15343,,6,AW00018959
18960,4602,,4,AW00018960
18961,13500,,6,AW00018961
18962,4366,,4,AW00018962
18963,9411,,1,AW00018963
18964,16257,,4,AW00018964
18965,4587,,4,AW00018965
18966,4514,,4,AW00018966
18967,4402,,4,AW00018967
18968,16598,,6,AW00018968
18969,3636,,1,AW00018969
18970,15961,,4,AW00018970
18971,3762,,6,AW00018971
18972,6716,,6,AW00018972
18973,4595,,4,AW00018973
18974,17644,,4,AW00018974
18975,6014,,4,AW00018975
18976,14865,,1,AW00018976
18977,5362,,1,AW00018977
18978,14936,,6,AW00018978
18979,17165,,4,AW00018979
18980,10453,,1,AW00018980
18981,8407,,4,AW00018981
18982,16889,,1,AW00018982
18983,20054,,4,AW00018983
18984,8922,,1,AW00018984
18985,8878,,1,AW00018985
18986,15943,,6,AW00018986
18987,16656,,1,AW00018987
18988,10350,,4,AW00018988
18989,7281,,4,AW00018989
18990,3032,,1,AW00018990
18991,15483,,1,AW00018991
18992,6656,,4,AW00018992
18993,5793,,4,AW00018993
18994,16794,,1,AW00018994
18995,8280,,4,AW00018995
18996,9591,,4,AW00018996
18997,17139,,1,AW00018997
18998,12894,,1,AW00018998
18999,8400,,1,AW00018999
19000,8755,,6,AW00019000
19001,3838,,6,AW00019001
19002,12015,,1,AW00019002
19003,15836,,4,AW00019003
19004,15404,,4,AW00019004
19005,3715,,1,AW00019005
19006,18506,,1,AW00019006
19007,9495,,1,AW00019007
19008,3157,,1,AW00019008
19009,7889,,4,AW00019009
19010,17640,,4,AW00019010
19011,3226,,4,AW00019011
19012,12805,,4,AW00019012
19013,9658,,4,AW00019013
19014,16993,,6,AW00019014
19015,5717,,6,AW00019015
19016,10578,,4,AW00019016
19017,7918,,4,AW00019017
19018,19928,,4,AW00019018
19019,5348,,4,AW00019019
19020,5194,,4,AW00019020
19021,7351,,1,AW00019021
19022,12517,,4,AW00019022
19023,7702,,4,AW00019023
19024,13479,,1,AW00019024
19025,15964,,1,AW00019025
19026,6477,,6,AW00019026
19027,3389,,7,AW00019027
19028,3146,,7,AW00019028
19029,19795,,8,AW00019029
19030,3861,,8,AW00019030
19031,7685,,10,AW00019031
19032,16346,,10,AW00019032
19033,12686,,7,AW00019033
19034,10418,,8,AW00019034
19035,4039,,8,AW00019035
19036,15857,,10,AW00019036
19037,10788,,10,AW00019037
19038,10991,,8,AW00019038
19039,4380,,7,AW00019039
19040,5473,,8,AW00019040
19041,5945,,7,AW00019041
19042,5599,,8,AW00019042
19043,12083,,8,AW00019043
19044,3826,,10,AW00019044
19045,11783,,7,AW00019045
19046,3588,,8,AW00019046
19047,10794,,10,AW00019047
19048,3926,,10,AW00019048
19049,19068,,10,AW00019049
19050,20066,,10,AW00019050
19051,3584,,7,AW00019051
19052,10673,,7,AW00019052
19053,11830,,8,AW00019053
19054,10959,,10,AW00019054
19055,15164,,10,AW00019055
19056,7526,,7,AW00019056
19057,13996,,8,AW00019057
19058,20398,,10,AW00019058
19059,20220,,10,AW00019059
19060,3064,,10,AW00019060
19061,2643,,7,AW00019061
19062,2480,,7,AW00019062
19063,3325,,7,AW00019063
19064,18978,,8,AW00019064
19065,10151,,8,AW00019065
19066,7003,,10,AW00019066
19067,16456,,8,AW00019067
19068,1779,,8,AW00019068
19069,17484,,7,AW00019069
19070,16115,,10,AW00019070
19071,11043,,10,AW00019071
19072,11861,,10,AW00019072
19073,1780,,10,AW00019073
19074,12305,,7,AW00019074
19075,17999,,7,AW00019075
19076,12982,,7,AW00019076
19077,11651,,10,AW00019077
19078,16442,,7,AW00019078
19079,19523,,7,AW00019079
19080,11751,,7,AW00019080
19081,18544,,8,AW00019081
19082,4272,,10,AW00019082
19083,15223,,9,AW00019083
19084,12334,,9,AW00019084
19085,3566,,9,AW00019085
19086,4221,,9,AW00019086
19087,2488,,9,AW00019087
19088,12858,,9,AW00019088
19089,7651,,9,AW00019089
19090,11612,,9,AW00019090
19091,9255,,9,AW00019091
19092,16292,,9,AW00019092
19093,20022,,9,AW00019093
19094,18198,,9,AW00019094
19095,10614,,9,AW00019095
19096,19407,,9,AW00019096
19097,4555,,9,AW00019097
19098,4447,,9,AW00019098
19099,8656,,9,AW00019099
19100,20309,,9,AW00019100
19101,17782,,9,AW00019101
19102,5864,,9,AW00019102
19103,15899,,9,AW00019103
19104,8388,,9,AW00019104
19105,18617,,9,AW00019105
19106,8056,,9,AW00019106
19107,7628,,1,AW00019107
19108,3370,,1,AW00019108
19109,7938,,4,AW00019109
19110,14177,,4,AW00019110
19111,7999,,4,AW00019111
19112,19454,,4,AW00019112
19113,5494,,6,AW00019113
19114,2700,,4,AW00019114
19115,9494,,4,AW00019115
19116,6472,,6,AW00019116
19117,20615,,4,AW00019117
19118,4705,,6,AW00019118
19119,5604,,1,AW00019119
19120,5582,,1,AW00019120
19121,20558,,4,AW00019121
19122,12193,,4,AW00019122
19123,19559,,6,AW00019123
19124,15170,,4,AW00019124
19125,6316,,1,AW00019125
19126,16089,,1,AW00019126
19127,9512,,1,AW00019127
19128,12331,,4,AW00019128
19129,13261,,4,AW00019129
19130,10343,,4,AW00019130
19131,15002,,1,AW00019131
19132,6714,,1,AW00019132
19133,17793,,1,AW00019133
19134,10942,,4,AW00019134
19135,17667,,1,AW00019135
19136,14915,,1,AW00019136
19137,5305,,1,AW00019137
19138,5277,,1,AW00019138
19139,13390,,1,AW00019139
19140,9084,,4,AW00019140
19141,17728,,1,AW00019141
19142,13468,,4,AW00019142
19143,19047,,1,AW00019143
19144,13167,,4,AW00019144
19145,3143,,4,AW00019145
19146,8698,,4,AW00019146
19147,4242,,6,AW00019147
19148,14569,,1,AW00019148
19149,15595,,1,AW00019149
19150,3232,,6,AW00019150
19151,14680,,1,AW00019151
19152,17730,,1,AW00019152
19153,6981,,4,AW00019153
19154,1781,,1,AW00019154
19155,6790,,4,AW00019155
19156,20397,,1,AW00019156
19157,5023,,1,AW00019157
19158,20101,,4,AW00019158
19159,4580,,4,AW00019159
19160,10073,,4,AW00019160
19161,13518,,4,AW00019161
19162,20437,,4,AW00019162
19163,8884,,4,AW00019163
19164,9236,,4,AW00019164
19165,7295,,4,AW00019165
19166,19350,,4,AW00019166
19167,9246,,4,AW00019167
19168,5981,,1,AW00019168
19169,7718,,1,AW00019169
19170,16166,,1,AW00019170
19171,8149,,4,AW00019171
19172,9160,,10,AW00019172
19173,12114,,10,AW00019173
19174,8558,,7,AW00019174
19175,9115,,10,AW00019175
19176,9702,,8,AW00019176
19177,4663,,8,AW00019177
19178,12463,,8,AW00019178
19179,16654,,7,AW00019179
19180,13567,,7,AW00019180
19181,20342,,7,AW00019181
19182,14860,,7,AW00019182
19183,13199,,7,AW00019183
19184,13017,,10,AW00019184
19185,7733,,7,AW00019185
19186,16020,,10,AW00019186
19187,5149,,10,AW00019187
19188,4467,,8,AW00019188
19189,20703,,7,AW00019189
19190,16938,,10,AW00019190
19191,20511,,8,AW00019191
19192,18689,,10,AW00019192
19193,12743,,10,AW00019193
19194,3833,,7,AW00019194
19195,10225,,10,AW00019195
19196,20525,,8,AW00019196
19197,13800,,8,AW00019197
19198,7955,,4,AW00019198
19199,18125,,4,AW00019199
19200,5636,,6,AW00019200
19201,14147,,1,AW00019201
19202,11740,,1,AW00019202
19203,10229,,4,AW00019203
19204,9276,,1,AW00019204
19205,6349,,6,AW00019205
19206,20021,,4,AW00019206
19207,4049,,6,AW00019207
19208,7168,,1,AW00019208
19209,9875,,1,AW00019209
19210,12741,,4,AW00019210
19211,11613,,4,AW00019211
19212,11735,,1,AW00019212
19213,3052,,4,AW00019213
19214,6823,,4,AW00019214
19215,4265,,1,AW00019215
19216,17250,,4,AW00019216
19217,16325,,6,AW00019217
19218,14131,,4,AW00019218
19219,8197,,1,AW00019219
19220,9530,,6,AW00019220
19221,11120,,4,AW00019221
19222,17502,,1,AW00019222
19223,9215,,6,AW00019223
19224,3109,,6,AW00019224
19225,14108,,4,AW00019225
19226,6871,,4,AW00019226
19227,16317,,1,AW00019227
19228,20695,,1,AW00019228
19229,18140,,4,AW00019229
19230,14000,,4,AW00019230
19231,18806,,4,AW00019231
19232,17791,,6,AW00019232
19233,12755,,4,AW00019233
19234,5371,,4,AW00019234
19235,12700,,4,AW00019235
19236,9636,,1,AW00019236
19237,14309,,1,AW00019237
19238,2457,,1,AW00019238
19239,13530,,1,AW00019239
19240,13891,,4,AW00019240
19241,15604,,4,AW00019241
19242,4972,,4,AW00019242
19243,17614,,4,AW00019243
19244,14289,,4,AW00019244
19245,16974,,4,AW00019245
19246,16183,,1,AW00019246
19247,8982,,10,AW00019247
19248,8706,,8,AW00019248
19249,20343,,8,AW00019249
19250,12366,,8,AW00019250
19251,19498,,8,AW00019251
19252,19832,,7,AW00019252
19253,3335,,10,AW00019253
19254,1782,,8,AW00019254
19255,8074,,7,AW00019255
19256,3986,,7,AW00019256
19257,18831,,8,AW00019257
19258,19434,,10,AW00019258
19259,11548,,8,AW00019259
19260,16384,,10,AW00019260
19261,2634,,10,AW00019261
19262,10521,,10,AW00019262
19263,4451,,10,AW00019263
19264,16120,,9,AW00019264
19265,5351,,9,AW00019265
19266,9268,,9,AW00019266
19267,11574,,9,AW00019267
19268,20138,,9,AW00019268
19269,18570,,9,AW00019269
19270,20366,,9,AW00019270
19271,16116,,9,AW00019271
19272,17103,,7,AW00019272
19273,2725,,7,AW00019273
19274,17396,,8,AW00019274
19275,2599,,7,AW00019275
19276,11199,,7,AW00019276
19277,15737,,7,AW00019277
19278,13356,,10,AW00019278
19279,12734,,10,AW00019279
19280,8351,,7,AW00019280
19281,5979,,7,AW00019281
19282,3182,,7,AW00019282
19283,14256,,8,AW00019283
19284,13549,,8,AW00019284
19285,8602,,8,AW00019285
19286,20633,,8,AW00019286
19287,19362,,7,AW00019287
19288,17789,,8,AW00019288
19289,15886,,8,AW00019289
19290,7824,,10,AW00019290
19291,12265,,10,AW00019291
19292,6566,,7,AW00019292
19293,20270,,7,AW00019293
19294,4048,,8,AW00019294
19295,10241,,7,AW00019295
19296,5429,,7,AW00019296
19297,3792,,7,AW00019297
19298,8792,,8,AW00019298
19299,17873,,10,AW00019299
19300,6934,,8,AW00019300
19301,2442,,10,AW00019301
19302,9376,,10,AW00019302
19303,1783,,7,AW00019303
19304,9910,,8,AW00019304
19305,10404,,10,AW00019305
19306,15438,,7,AW00019306
19307,14567,,10,AW00019307
19308,16312,,10,AW00019308
19309,18354,,7,AW00019309
19310,3114,,7,AW00019310
19311,17839,,8,AW00019311
19312,17522,,10,AW00019312
19313,4892,,7,AW00019313
19314,5318,,8,AW00019314
19315,4317,,7,AW00019315
19316,19463,,8,AW00019316
19317,10179,,7,AW00019317
19318,14664,,7,AW00019318
19319,5649,,7,AW00019319
19320,17260,,7,AW00019320
19321,4074,,8,AW00019321
19322,10768,,10,AW00019322
19323,15411,,7,AW00019323
19324,14037,,7,AW00019324
19325,12049,,8,AW00019325
19326,4633,,7,AW00019326
19327,15433,,7,AW00019327
19328,20371,,10,AW00019328
19329,15463,,8,AW00019329
19330,17038,,8,AW00019330
19331,5545,,8,AW00019331
19332,3107,,8,AW00019332
19333,15401,,8,AW00019333
19334,10329,,10,AW00019334
19335,3365,,7,AW00019335
19336,17014,,7,AW00019336
19337,3684,,10,AW00019337
19338,15111,,7,AW00019338
19339,14839,,8,AW00019339
19340,15017,,8,AW00019340
19341,6583,,10,AW00019341
19342,5839,,10,AW00019342
19343,13033,,7,AW00019343
19344,5769,,8,AW00019344
19345,3219,,8,AW00019345
19346,4629,,10,AW00019346
19347,4530,,10,AW00019347
19348,9645,,10,AW00019348
19349,5096,,8,AW00019349
19350,16276,,10,AW00019350
19351,8119,,7,AW00019351
19352,9752,,7,AW00019352
19353,13866,,8,AW00019353
19354,17867,,8,AW00019354
19355,14754,,10,AW00019355
19356,2613,,8,AW00019356
19357,6558,,8,AW00019357
19358,6419,,7,AW00019358
19359,14815,,10,AW00019359
19360,13967,,10,AW00019360
19361,17610,,10,AW00019361
19362,5155,,10,AW00019362
19363,7664,,7,AW00019363
19364,12557,,8,AW00019364
19365,9118,,8,AW00019365
19366,11424,,7,AW00019366
19367,15905,,7,AW00019367
19368,19858,,8,AW00019368
19369,4065,,10,AW00019369
19370,8725,,7,AW00019370
19371,11122,,8,AW00019371
19372,6824,,7,AW00019372
19373,9827,,8,AW00019373
19374,14952,,7,AW00019374
19375,12779,,8,AW00019375
19376,7773,,7,AW00019376
19377,8213,,8,AW00019377
19378,4780,,10,AW00019378
19379,20773,,10,AW00019379
19380,11392,,7,AW00019380
19381,18479,,7,AW00019381
19382,16898,,10,AW00019382
19383,13322,,8,AW00019383
19384,9582,,8,AW00019384
19385,11953,,8,AW00019385
19386,15871,,7,AW00019386
19387,3279,,8,AW00019387
19388,6598,,8,AW00019388
19389,4290,,10,AW00019389
19390,8104,,7,AW00019390
19391,7827,,8,AW00019391
19392,7796,,10,AW00019392
19393,4079,,4,AW00019393
19394,16320,,6,AW00019394
19395,6274,,4,AW00019395
19396,7425,,1,AW00019396
19397,17216,,4,AW00019397
19398,6972,,4,AW00019398
19399,18599,,6,AW00019399
19400,13316,,6,AW00019400
19401,17030,,4,AW00019401
19402,4027,,4,AW00019402
19403,20658,,4,AW00019403
19404,11442,,4,AW00019404
19405,12032,,1,AW00019405
19406,8135,,1,AW00019406
19407,12623,,1,AW00019407
19408,3556,,4,AW00019408
19409,10956,,4,AW00019409
19410,10251,,1,AW00019410
19411,12644,,6,AW00019411
19412,9466,,1,AW00019412
19413,14215,,1,AW00019413
19414,12008,,6,AW00019414
19415,4995,,8,AW00019415
19416,9011,,10,AW00019416
19417,12772,,8,AW00019417
19418,17809,,10,AW00019418
19419,10312,,7,AW00019419
19420,4043,,8,AW00019420
19421,10278,,7,AW00019421
19422,15076,,8,AW00019422
19423,3256,,7,AW00019423
19424,8070,,10,AW00019424
19425,9935,,10,AW00019425
19426,15822,,7,AW00019426
19427,15820,,7,AW00019427
19428,16040,,8,AW00019428
19429,14194,,8,AW00019429
19430,8543,,10,AW00019430
19431,3667,,7,AW00019431
19432,6960,,8,AW00019432
19433,8588,,10,AW00019433
19434,8285,,7,AW00019434
19435,18183,,10,AW00019435
19436,2592,,7,AW00019436
19437,16528,,10,AW00019437
19438,2546,,8,AW00019438
19439,7826,,8,AW00019439
19440,19787,,10,AW00019440
19441,5298,,7,AW00019441
19442,16667,,7,AW00019442
19443,8243,,8,AW00019443
19444,11963,,7,AW00019444
19445,11874,,10,AW00019445
19446,8598,,7,AW00019446
19447,3615,,7,AW00019447
19448,7221,,10,AW00019448
19449,12638,,8,AW00019449
19450,20499,,8,AW00019450
19451,11653,,8,AW00019451
19452,18693,,7,AW00019452
19453,18986,,8,AW00019453
19454,13300,,8,AW00019454
19455,15901,,10,AW00019455
19456,15921,,8,AW00019456
19457,11081,,10,AW00019457
19458,6814,,7,AW00019458
19459,20611,,10,AW00019459
19460,10945,,7,AW00019460
19461,16606,,10,AW00019461
19462,8155,,7,AW00019462
19463,19607,,7,AW00019463
19464,6798,,7,AW00019464
19465,10355,,7,AW00019465
19466,10610,,10,AW00019466
19467,14214,,10,AW00019467
19468,6412,,7,AW00019468
19469,17525,,7,AW00019469
19470,12065,,10,AW00019470
19471,3941,,10,AW00019471
19472,15261,,8,AW00019472
19473,13312,,7,AW00019473
19474,11491,,7,AW00019474
19475,5751,,7,AW00019475
19476,12473,,8,AW00019476
19477,14880,,10,AW00019477
19478,8646,,10,AW00019478
19479,3492,,10,AW00019479
19480,2437,,7,AW00019480
19481,10250,,7,AW00019481
19482,2774,,8,AW00019482
19483,9029,,10,AW00019483
19484,13362,,7,AW00019484
19485,9513,,7,AW00019485
19486,8112,,10,AW00019486
19487,20513,,7,AW00019487
19488,2447,,7,AW00019488
19489,2811,,7,AW00019489
19490,19699,,7,AW00019490
19491,4036,,7,AW00019491
19492,5083,,7,AW00019492
19493,3503,,10,AW00019493
19494,7840,,7,AW00019494
19495,2514,,7,AW00019495
19496,8147,,8,AW00019496
19497,9486,,10,AW00019497
19498,11327,,10,AW00019498
19499,20399,,10,AW00019499
19500,16857,,10,AW00019500
19501,9375,,8,AW00019501
19502,14297,,10,AW00019502
19503,8568,,7,AW00019503
19504,8249,,7,AW00019504
19505,9151,,10,AW00019505
19506,17800,,10,AW00019506
19507,9491,,7,AW00019507
19508,15810,,7,AW00019508
19509,15442,,8,AW00019509
19510,15014,,10,AW00019510
19511,14310,,10,AW00019511
19512,3850,,10,AW00019512
