SalesOrderID,OrderDate,Status,SalesOrderNumber,CustomerID,SalesPersonID,TerritoryID,SubTotal,TaxAmt,Freight,TotalDue
63829,1/8/2014 0:00,5,SO63829,11146,,9,53.99,4.3192,1.3498,59.659
63830,1/8/2014 0:00,5,SO63830,17929,,8,1714.97,137.1976,42.8743,1895.0419
63831,1/8/2014 0:00,5,SO63831,22632,,7,2492.32,199.3856,62.308,2754.0136
63832,1/8/2014 0:00,5,SO63832,14148,,8,828.47,66.2776,20.7118,915.4594
63833,1/8/2014 0:00,5,SO63833,16827,,10,2363.96,189.1168,59.099,2612.1758
63834,1/8/2014 0:00,5,SO63834,11277,,6,2.29,0.1832,0.0573,2.5305
63835,1/8/2014 0:00,5,SO63835,15244,,6,3.99,0.3192,0.0998,4.409
63836,1/8/2014 0:00,5,SO63836,11262,,6,39.22,3.1376,0.9805,43.3381
63837,1/8/2014 0:00,5,SO63837,11280,,1,2.29,0.1832,0.0573,2.5305
63838,1/8/2014 0:00,5,SO63838,28060,,1,39.98,3.1984,0.9995,44.1779
63839,1/8/2014 0:00,5,SO63839,11277,,6,25.48,2.0384,0.637,28.1554
63840,1/8/2014 0:00,5,SO63840,26720,,1,68.97,5.5176,1.7243,76.2119
63841,1/8/2014 0:00,5,SO63841,26345,,4,49.48,3.9584,1.237,54.6754
63842,1/8/2014 0:00,5,SO63842,27481,,4,58.47,4.6776,1.4618,64.6094
63843,1/8/2014 0:00,5,SO63843,24616,,4,71.58,5.7264,1.7895,79.0959
63844,1/8/2014 0:00,5,SO63844,23271,,4,49.97,3.9976,1.2493,55.2169
63845,1/8/2014 0:00,5,SO63845,18852,,6,123.98,9.9184,3.0995,136.9979
63846,1/8/2014 0:00,5,SO63846,18669,,4,69.99,5.5992,1.7498,77.339
63847,1/8/2014 0:00,5,SO63847,17602,,4,4.99,0.3992,0.1248,5.514
63848,1/8/2014 0:00,5,SO63848,14635,,1,37.21,2.9768,0.9303,41.1171
63849,1/8/2014 0:00,5,SO63849,22100,,6,90.95,7.276,2.2738,100.4998
63850,1/8/2014 0:00,5,SO63850,14001,,1,106.96,8.5568,2.674,118.1908
63851,1/8/2014 0:00,5,SO63851,21345,,6,29.93,2.3944,0.7483,33.0727
63852,1/8/2014 0:00,5,SO63852,13940,,4,85.48,6.8384,2.137,94.4554
63853,1/8/2014 0:00,5,SO63853,16187,,10,29.93,2.3944,0.7483,33.0727
63854,1/8/2014 0:00,5,SO63854,20715,,8,196.27,15.7016,4.9068,216.8784
63855,1/8/2014 0:00,5,SO63855,21530,,7,128.95,10.316,3.2238,142.4898
63856,1/8/2014 0:00,5,SO63856,11557,,10,21.49,1.7192,0.5373,23.7465
63857,1/8/2014 0:00,5,SO63857,22528,,10,39.98,3.1984,0.9995,44.1779
63858,1/8/2014 0:00,5,SO63858,11770,,1,42.28,3.3824,1.057,46.7194
63859,1/8/2014 0:00,5,SO63859,12445,,1,21.98,1.7584,0.5495,24.2879
63860,1/8/2014 0:00,5,SO63860,12223,,8,34.99,2.7992,0.8748,38.664
63861,1/8/2014 0:00,5,SO63861,19740,,1,589.96,47.1968,14.749,651.9058
63862,1/8/2014 0:00,5,SO63862,15200,,4,2359.98,188.7984,58.9995,2607.7779
63863,1/8/2014 0:00,5,SO63863,11353,,10,2393.06,191.4448,59.8265,2644.3313
63864,1/8/2014 0:00,5,SO63864,23652,,9,1725.98,138.0784,43.1495,1907.2079
63865,1/8/2014 0:00,5,SO63865,27582,,9,561.92,44.9536,14.048,620.9216
63866,1/8/2014 0:00,5,SO63866,27583,,9,553.97,44.3176,13.8493,612.1369
63867,1/8/2014 0:00,5,SO63867,17735,,9,1174.48,93.9584,29.362,1297.8004
63868,1/8/2014 0:00,5,SO63868,21165,,9,2492.32,199.3856,62.308,2754.0136
63869,1/8/2014 0:00,5,SO63869,20625,,9,2451.3,196.104,61.2825,2708.6865
63870,1/8/2014 0:00,5,SO63870,18188,,9,2514.93,201.1944,62.8733,2778.9977
63871,1/8/2014 0:00,5,SO63871,29223,,1,777.34,62.1872,19.4335,858.9607
63872,1/8/2014 0:00,5,SO63872,26373,,6,565.47,45.2376,14.1368,624.8444
63873,1/8/2014 0:00,5,SO63873,20703,,1,1735.98,138.8784,43.3995,1918.2579
63874,1/8/2014 0:00,5,SO63874,20841,,8,1155.48,92.4384,28.887,1276.8054
63875,1/8/2014 0:00,5,SO63875,24184,,10,1155.48,92.4384,28.887,1276.8054
63876,1/8/2014 0:00,5,SO63876,23917,,8,553.97,44.3176,13.8493,612.1369
63877,1/8/2014 0:00,5,SO63877,29095,,9,777.34,62.1872,19.4335,858.9607
63878,1/8/2014 0:00,5,SO63878,12004,,9,2419.06,193.5248,60.4765,2673.0613
63879,1/8/2014 0:00,5,SO63879,12337,,9,2393.06,191.4448,59.8265,2644.3313
63880,1/9/2014 0:00,5,SO63880,18130,,8,2359.46,188.7568,58.9865,2607.2033
63881,1/9/2014 0:00,5,SO63881,17206,,7,2294.99,183.5992,57.3748,2535.964
63882,1/9/2014 0:00,5,SO63882,12201,,4,7.95,0.636,0.1988,8.7848
63883,1/9/2014 0:00,5,SO63883,15131,,9,31.27,2.5016,0.7818,34.5534
63884,1/9/2014 0:00,5,SO63884,14314,,9,63.97,5.1176,1.5993,70.6869
63885,1/9/2014 0:00,5,SO63885,16023,,9,69.97,5.5976,1.7493,77.3169
63886,1/9/2014 0:00,5,SO63886,16680,,9,69.97,5.5976,1.7493,77.3169
63887,1/9/2014 0:00,5,SO63887,18221,,9,36.96,2.9568,0.924,40.8408
63888,1/9/2014 0:00,5,SO63888,21573,,9,61.97,4.9576,1.5493,68.4769
63889,1/9/2014 0:00,5,SO63889,15581,,9,49.97,3.9976,1.2493,55.2169
63890,1/9/2014 0:00,5,SO63890,11098,,9,53.99,4.3192,1.3498,59.659
63891,1/9/2014 0:00,5,SO63891,17298,,9,53.99,4.3192,1.3498,59.659
63892,1/9/2014 0:00,5,SO63892,14313,,9,118.49,9.4792,2.9623,130.9315
63893,1/9/2014 0:00,5,SO63893,22418,,10,1732.26,138.5808,43.3065,1914.1473
63894,1/9/2014 0:00,5,SO63894,11142,,6,53.99,4.3192,1.3498,59.659
63895,1/9/2014 0:00,5,SO63895,11204,,1,2.29,0.1832,0.0573,2.5305
63896,1/9/2014 0:00,5,SO63896,11619,,6,7.28,0.5824,0.182,8.0444
63897,1/9/2014 0:00,5,SO63897,11277,,6,88.97,7.1176,2.2243,98.3119
63898,1/9/2014 0:00,5,SO63898,25276,,1,38.88,3.1104,0.972,42.9624
63899,1/9/2014 0:00,5,SO63899,22792,,1,69.97,5.5976,1.7493,77.3169
63900,1/9/2014 0:00,5,SO63900,14244,,6,49.97,3.9976,1.2493,55.2169
63901,1/9/2014 0:00,5,SO63901,18055,,6,106.95,8.556,2.6738,118.1798
63902,1/9/2014 0:00,5,SO63902,19528,,1,78.98,6.3184,1.9745,87.2729
63903,1/9/2014 0:00,5,SO63903,17440,,4,4.99,0.3992,0.1248,5.514
63904,1/9/2014 0:00,5,SO63904,18933,,1,59.98,4.7984,1.4995,66.2779
63905,1/9/2014 0:00,5,SO63905,11185,,6,103.48,8.2784,2.587,114.3454
63906,1/9/2014 0:00,5,SO63906,19906,,10,13.98,1.1184,0.3495,15.4479
63907,1/9/2014 0:00,5,SO63907,20721,,10,24.99,1.9992,0.6248,27.614
63908,1/9/2014 0:00,5,SO63908,19079,,7,24.99,1.9992,0.6248,27.614
63909,1/9/2014 0:00,5,SO63909,19061,,7,64.97,5.1976,1.6243,71.7919
63910,1/9/2014 0:00,5,SO63910,21550,,8,58.98,4.7184,1.4745,65.1729
63911,1/9/2014 0:00,5,SO63911,26364,,10,38.98,3.1184,0.9745,43.0729
63912,1/9/2014 0:00,5,SO63912,11469,,10,25.48,2.0384,0.637,28.1554
63913,1/9/2014 0:00,5,SO63913,21820,,7,38.98,3.1184,0.9745,43.0729
63914,1/9/2014 0:00,5,SO63914,22529,,7,23.78,1.9024,0.5945,26.2769
63915,1/9/2014 0:00,5,SO63915,14554,,10,108.46,8.6768,2.7115,119.8483
63916,1/9/2014 0:00,5,SO63916,27932,,8,123.48,9.8784,3.087,136.4454
63917,1/9/2014 0:00,5,SO63917,12551,,10,25.48,2.0384,0.637,28.1554
63918,1/9/2014 0:00,5,SO63918,11087,,4,37.29,2.9832,0.9323,41.2055
63919,1/9/2014 0:00,5,SO63919,11699,,1,59.27,4.7416,1.4818,65.4934
63920,1/9/2014 0:00,5,SO63920,12400,,8,68.97,5.5176,1.7243,76.2119
63921,1/9/2014 0:00,5,SO63921,18355,,6,80.96,6.4768,2.024,89.4608
63922,1/9/2014 0:00,5,SO63922,12472,,7,49.99,3.9992,1.2498,55.239
63923,1/9/2014 0:00,5,SO63923,13714,,1,589.96,47.1968,14.749,651.9058
63924,1/9/2014 0:00,5,SO63924,12769,,1,2369.97,189.5976,59.2493,2618.8169
63925,1/9/2014 0:00,5,SO63925,15302,,4,2351.96,188.1568,58.799,2598.9158
63926,1/9/2014 0:00,5,SO63926,15997,,6,2362.27,188.9816,59.0568,2610.3084
63927,1/9/2014 0:00,5,SO63927,16000,,6,2394.89,191.5912,59.8723,2646.3535
63928,1/9/2014 0:00,5,SO63928,12761,,1,2350.96,188.0768,58.774,2597.8108
63929,1/9/2014 0:00,5,SO63929,15417,,4,2337.27,186.9816,58.4318,2582.6834
63930,1/9/2014 0:00,5,SO63930,12773,,1,2329.98,186.3984,58.2495,2574.6279
63931,1/9/2014 0:00,5,SO63931,16810,,6,2322.28,185.7824,58.057,2566.1194
63932,1/9/2014 0:00,5,SO63932,25606,,7,1249.84,99.9872,31.246,1381.0732
63933,1/9/2014 0:00,5,SO63933,23651,,9,1735.98,138.8784,43.3995,1918.2579
63934,1/9/2014 0:00,5,SO63934,24001,,9,539.99,43.1992,13.4998,596.689
63935,1/9/2014 0:00,5,SO63935,24161,,9,539.99,43.1992,13.4998,596.689
63936,1/9/2014 0:00,5,SO63936,21166,,9,2466.32,197.3056,61.658,2725.2836
63937,1/9/2014 0:00,5,SO63937,14225,,9,2304.98,184.3984,57.6245,2547.0029
63938,1/9/2014 0:00,5,SO63938,25895,,1,1249.84,99.9872,31.246,1381.0732
63939,1/9/2014 0:00,5,SO63939,26110,,1,2384.07,190.7256,59.6018,2634.3974
63940,1/9/2014 0:00,5,SO63940,23339,,1,574.98,45.9984,14.3745,635.3529
63941,1/9/2014 0:00,5,SO63941,20645,,1,1143.46,91.4768,28.5865,1263.5233
63942,1/9/2014 0:00,5,SO63942,17614,,4,1700.99,136.0792,42.5248,1879.594
63943,1/9/2014 0:00,5,SO63943,23933,,8,563.77,45.1016,14.0943,622.9659
63944,1/9/2014 0:00,5,SO63944,11964,,9,2443.55,195.484,61.0888,2700.1228
63945,1/9/2014 0:00,5,SO63945,14066,,9,758.62,60.6896,18.9655,838.2751
63946,1/9/2014 0:00,5,SO63946,17240,,9,806.76,64.5408,20.169,891.4698
63947,1/10/2014 0:00,5,SO63947,21248,,9,34.98,2.7984,0.8745,38.6529
63948,1/10/2014 0:00,5,SO63948,16705,,9,34.98,2.7984,0.8745,38.6529
63949,1/10/2014 0:00,5,SO63949,27145,,9,35,2.8,0.875,38.675
63950,1/10/2014 0:00,5,SO63950,27592,,9,4.99,0.3992,0.1248,5.514
63951,1/10/2014 0:00,5,SO63951,26136,,9,39.98,3.1984,0.9995,44.1779
63952,1/10/2014 0:00,5,SO63952,17076,,9,74.48,5.9584,1.862,82.3004
63953,1/10/2014 0:00,5,SO63953,19085,,9,2.29,0.1832,0.0573,2.5305
63954,1/10/2014 0:00,5,SO63954,14685,,9,54.99,4.3992,1.3748,60.764
63955,1/10/2014 0:00,5,SO63955,15063,,8,554.97,44.3976,13.8743,613.2419
63956,1/10/2014 0:00,5,SO63956,22396,,10,1725.98,138.0784,43.1495,1907.2079
63957,1/10/2014 0:00,5,SO63957,16275,,10,839.48,67.1584,20.987,927.6254
63958,1/10/2014 0:00,5,SO63958,15931,,7,2343.96,187.5168,58.599,2590.0758
63959,1/10/2014 0:00,5,SO63959,15933,,10,2297.28,183.7824,57.432,2538.4944
63960,1/10/2014 0:00,5,SO63960,16575,,10,2343.96,187.5168,58.599,2590.0758
63961,1/10/2014 0:00,5,SO63961,28231,,1,23.78,1.9024,0.5945,26.2769
63962,1/10/2014 0:00,5,SO63962,11619,,6,25.48,2.0384,0.637,28.1554
63963,1/10/2014 0:00,5,SO63963,24320,,1,38.88,3.1104,0.972,42.9624
63964,1/10/2014 0:00,5,SO63964,23027,,4,37.27,2.9816,0.9318,41.1834
63965,1/10/2014 0:00,5,SO63965,11724,,6,14.98,1.1984,0.3745,16.5529
63966,1/10/2014 0:00,5,SO63966,18822,,1,119.98,9.5984,2.9995,132.5779
63967,1/10/2014 0:00,5,SO63967,24755,,6,39.98,3.1984,0.9995,44.1779
63968,1/10/2014 0:00,5,SO63968,21745,,6,71.95,5.756,1.7988,79.5048
63969,1/10/2014 0:00,5,SO63969,13858,,4,71.95,5.756,1.7988,79.5048
63970,1/10/2014 0:00,5,SO63970,23458,,6,41.95,3.356,1.0488,46.3548
63971,1/10/2014 0:00,5,SO63971,28496,,7,69.99,5.5992,1.7498,77.339
63972,1/10/2014 0:00,5,SO63972,18623,,7,37.27,2.9816,0.9318,41.1834
63973,1/10/2014 0:00,5,SO63973,13179,,6,42.28,3.3824,1.057,46.7194
63974,1/10/2014 0:00,5,SO63974,14561,,6,37.29,2.9832,0.9323,41.2055
63975,1/10/2014 0:00,5,SO63975,11184,,4,61.97,4.9576,1.5493,68.4769
63976,1/10/2014 0:00,5,SO63976,11800,,1,42.28,3.3824,1.057,46.7194
63977,1/10/2014 0:00,5,SO63977,14660,,1,889.47,71.1576,22.2368,982.8644
63978,1/10/2014 0:00,5,SO63978,16019,,4,573.98,45.9184,14.3495,634.2479
63979,1/10/2014 0:00,5,SO63979,16906,,6,2359.98,188.7984,58.9995,2607.7779
63980,1/10/2014 0:00,5,SO63980,15369,,1,2344.96,187.5968,58.624,2591.1808
63981,1/10/2014 0:00,5,SO63981,12599,,10,1228.83,98.3064,30.7208,1357.8572
63982,1/10/2014 0:00,5,SO63982,24009,,9,564.48,45.1584,14.112,623.7504
63983,1/10/2014 0:00,5,SO63983,27581,,9,539.99,43.1992,13.4998,596.689
63984,1/10/2014 0:00,5,SO63984,21179,,9,2492.32,199.3856,62.308,2754.0136
63985,1/10/2014 0:00,5,SO63985,14065,,9,2322.28,185.7824,58.057,2566.1194
63986,1/10/2014 0:00,5,SO63986,26098,,4,2393.06,191.4448,59.8265,2644.3313
63987,1/10/2014 0:00,5,SO63987,26245,,4,2419.06,193.5248,60.4765,2673.0613
63988,1/10/2014 0:00,5,SO63988,26529,,6,548.98,43.9184,13.7245,606.6229
63989,1/10/2014 0:00,5,SO63989,23059,,1,600.46,48.0368,15.0115,663.5083
63990,1/10/2014 0:00,5,SO63990,17600,,1,1775.47,142.0376,44.3868,1961.8944
63991,1/10/2014 0:00,5,SO63991,28364,,7,1170.48,93.6384,29.262,1293.3804
63992,1/10/2014 0:00,5,SO63992,22515,,7,553.97,44.3176,13.8493,612.1369
63993,1/10/2014 0:00,5,SO63993,29452,,9,742.35,59.388,18.5588,820.2968
63994,1/10/2014 0:00,5,SO63994,14671,,9,862.95,69.036,21.5738,953.5598
63995,1/10/2014 0:00,5,SO63995,12003,,9,2482.04,198.5632,62.051,2742.6542
63996,1/11/2014 0:00,5,SO63996,20622,,9,2561.32,204.9056,64.033,2830.2586
63997,1/11/2014 0:00,5,SO63997,11631,,6,13.98,1.1184,0.3495,15.4479
63998,1/11/2014 0:00,5,SO63998,11962,,4,67.97,5.4376,1.6993,75.1069
63999,1/11/2014 0:00,5,SO63999,16175,,9,31.27,2.5016,0.7818,34.5534
64000,1/11/2014 0:00,5,SO64000,14311,,9,63.97,5.1176,1.5993,70.6869
64001,1/11/2014 0:00,5,SO64001,17724,,9,36.96,2.9568,0.924,40.8408
64002,1/11/2014 0:00,5,SO64002,22957,,9,39.98,3.1984,0.9995,44.1779
64003,1/11/2014 0:00,5,SO64003,15026,,9,4.99,0.3992,0.1248,5.514
64004,1/11/2014 0:00,5,SO64004,28213,,9,39.98,3.1984,0.9995,44.1779
64005,1/11/2014 0:00,5,SO64005,14237,,9,58.98,4.7184,1.4745,65.1729
64006,1/11/2014 0:00,5,SO64006,13956,,9,49.99,3.9992,1.2498,55.239
64007,1/11/2014 0:00,5,SO64007,13592,,7,2478.34,198.2672,61.9585,2738.5657
64008,1/11/2014 0:00,5,SO64008,11185,,6,59.48,4.7584,1.487,65.7254
64009,1/11/2014 0:00,5,SO64009,11502,,6,82.47,6.5976,2.0618,91.1294
64010,1/11/2014 0:00,5,SO64010,28983,,4,63.97,5.1176,1.5993,70.6869
64011,1/11/2014 0:00,5,SO64011,28811,,4,63.97,5.1176,1.5993,70.6869
64012,1/11/2014 0:00,5,SO64012,27627,,4,36.27,2.9016,0.9068,40.0784
64013,1/11/2014 0:00,5,SO64013,28010,,1,64.47,5.1576,1.6118,71.2394
64014,1/11/2014 0:00,5,SO64014,27248,,1,36.27,2.9016,0.9068,40.0784
64015,1/11/2014 0:00,5,SO64015,27913,,4,4.99,0.3992,0.1248,5.514
64016,1/11/2014 0:00,5,SO64016,25983,,1,29.98,2.3984,0.7495,33.1279
64017,1/11/2014 0:00,5,SO64017,25024,,4,32.6,2.608,0.815,36.023
64018,1/11/2014 0:00,5,SO64018,14658,,6,32.6,2.608,0.815,36.023
64019,1/11/2014 0:00,5,SO64019,21625,,1,68.97,5.5176,1.7243,76.2119
64020,1/11/2014 0:00,5,SO64020,21639,,1,9.99,0.7992,0.2498,11.039
64021,1/11/2014 0:00,5,SO64021,12074,,6,77.96,6.2368,1.949,86.1458
64022,1/11/2014 0:00,5,SO64022,18873,,1,128.97,10.3176,3.2243,142.5119
64023,1/11/2014 0:00,5,SO64023,20016,,1,132.97,10.6376,3.3243,146.9319
64024,1/11/2014 0:00,5,SO64024,19012,,4,119.98,9.5984,2.9995,132.5779
64025,1/11/2014 0:00,5,SO64025,21494,,6,7.28,0.5824,0.182,8.0444
64026,1/11/2014 0:00,5,SO64026,14383,,4,56.97,4.5576,1.4243,62.9519
64027,1/11/2014 0:00,5,SO64027,14786,,8,66.96,5.3568,1.674,73.9908
64028,1/11/2014 0:00,5,SO64028,20951,,10,37.27,2.9816,0.9318,41.1834
64029,1/11/2014 0:00,5,SO64029,24555,,10,58.95,4.716,1.4738,65.1398
64030,1/11/2014 0:00,5,SO64030,22498,,7,35.72,2.8576,0.893,39.4706
64031,1/11/2014 0:00,5,SO64031,22707,,8,62.97,5.0376,1.5743,69.5819
64032,1/11/2014 0:00,5,SO64032,21684,,7,60.47,4.8376,1.5118,66.8194
64033,1/11/2014 0:00,5,SO64033,27832,,8,21.49,1.7192,0.5373,23.7465
64034,1/11/2014 0:00,5,SO64034,25496,,7,13.98,1.1184,0.3495,15.4479
64035,1/11/2014 0:00,5,SO64035,14662,,4,902.98,72.2384,22.5745,997.7929
64036,1/11/2014 0:00,5,SO64036,13027,,6,2319.26,185.5408,57.9815,2562.7823
64037,1/11/2014 0:00,5,SO64037,15346,,4,2464.26,197.1408,61.6065,2723.0073
64038,1/11/2014 0:00,5,SO64038,15404,,4,2331.95,186.556,58.2988,2576.8048
64039,1/11/2014 0:00,5,SO64039,21189,,9,1764.96,141.1968,44.124,1950.2808
64040,1/11/2014 0:00,5,SO64040,24005,,9,574.98,45.9984,14.3745,635.3529
64041,1/11/2014 0:00,5,SO64041,13529,,9,2543.44,203.4752,63.586,2810.5012
64042,1/11/2014 0:00,5,SO64042,11032,,9,2399.23,191.9384,59.9808,2651.1492
64043,1/11/2014 0:00,5,SO64043,24754,,4,2439.98,195.1984,60.9995,2696.1779
64044,1/11/2014 0:00,5,SO64044,23041,,4,561.48,44.9184,14.037,620.4354
64045,1/11/2014 0:00,5,SO64045,23047,,4,553.97,44.3176,13.8493,612.1369
64046,1/11/2014 0:00,5,SO64046,18651,,1,607.96,48.6368,15.199,671.7958
64047,1/11/2014 0:00,5,SO64047,22490,,7,548.98,43.9184,13.7245,606.6229
64048,1/11/2014 0:00,5,SO64048,27171,,10,588.96,47.1168,14.724,650.8008
64049,1/11/2014 0:00,5,SO64049,15699,,10,2483.03,198.6424,62.0758,2743.7482
64050,1/11/2014 0:00,5,SO64050,29094,,9,796.34,63.7072,19.9085,879.9557
64051,1/11/2014 0:00,5,SO64051,29342,,9,801.83,64.1464,20.0458,886.0222
64052,1/11/2014 0:00,5,SO64052,27879,,9,1313.34,105.0672,32.8335,1451.2407
64053,1/11/2014 0:00,5,SO64053,23996,,9,562.96,45.0368,14.074,622.0708
64054,1/12/2014 0:00,5,SO64054,22321,,10,1700.99,136.0792,42.5248,1879.594
64055,1/12/2014 0:00,5,SO64055,15242,,9,27.28,2.1824,0.682,30.1444
64056,1/12/2014 0:00,5,SO64056,17058,,9,29.99,2.3992,0.7498,33.139
64057,1/12/2014 0:00,5,SO64057,22206,,9,201.28,16.1024,5.032,222.4144
64058,1/12/2014 0:00,5,SO64058,21178,,9,39.99,3.1992,0.9998,44.189
64059,1/12/2014 0:00,5,SO64059,22919,,9,58.98,4.7184,1.4745,65.1729
64060,1/12/2014 0:00,5,SO64060,26741,,9,69.99,5.5992,1.7498,77.339
64061,1/12/2014 0:00,5,SO64061,15577,,9,59.48,4.7584,1.487,65.7254
64062,1/12/2014 0:00,5,SO64062,15142,,9,113.47,9.0776,2.8368,125.3844
64063,1/12/2014 0:00,5,SO64063,19585,,9,28.99,2.3192,0.7248,32.034
64064,1/12/2014 0:00,5,SO64064,17317,,9,8.99,0.7192,0.2248,9.934
64065,1/12/2014 0:00,5,SO64065,15002,,7,599.98,47.9984,14.9995,662.9779
64066,1/12/2014 0:00,5,SO64066,11428,,8,1754.98,140.3984,43.8745,1939.2529
64067,1/12/2014 0:00,5,SO64067,17900,,7,1750.98,140.0784,43.7745,1934.8329
64068,1/12/2014 0:00,5,SO64068,14186,,7,2479.94,198.3952,61.9985,2740.3337
64069,1/12/2014 0:00,5,SO64069,17792,,10,823.46,65.8768,20.5865,909.9233
64070,1/12/2014 0:00,5,SO64070,16829,,10,2348.96,187.9168,58.724,2595.6008
64071,1/12/2014 0:00,5,SO64071,16822,,10,2304.98,184.3984,57.6245,2547.0029
64072,1/12/2014 0:00,5,SO64072,16603,,8,2385.95,190.876,59.6488,2636.4748
64073,1/12/2014 0:00,5,SO64073,12012,,9,24.99,1.9992,0.6248,27.614
64074,1/12/2014 0:00,5,SO64074,11310,,4,2.29,0.1832,0.0573,2.5305
64075,1/12/2014 0:00,5,SO64075,11631,,6,4.99,0.3992,0.1248,5.514
64076,1/12/2014 0:00,5,SO64076,28100,,4,49.97,3.9976,1.2493,55.2169
64077,1/12/2014 0:00,5,SO64077,25195,,4,36.59,2.9272,0.9148,40.432
64078,1/12/2014 0:00,5,SO64078,24678,,4,100.09,8.0072,2.5023,110.5995
64079,1/12/2014 0:00,5,SO64079,11185,,6,71.58,5.7264,1.7895,79.0959
64080,1/12/2014 0:00,5,SO64080,23737,,4,34.98,2.7984,0.8745,38.6529
64081,1/12/2014 0:00,5,SO64081,24226,,4,69.97,5.5976,1.7493,77.3169
64082,1/12/2014 0:00,5,SO64082,21908,,1,64.97,5.1976,1.6243,71.7919
64083,1/12/2014 0:00,5,SO64083,14480,,6,49.97,3.9976,1.2493,55.2169
64084,1/12/2014 0:00,5,SO64084,21237,,4,69.99,5.5992,1.7498,77.339
64085,1/12/2014 0:00,5,SO64085,13231,,6,14.98,1.1984,0.3745,16.5529
64086,1/12/2014 0:00,5,SO64086,18946,,4,69.99,5.5992,1.7498,77.339
64087,1/12/2014 0:00,5,SO64087,12140,,6,13.98,1.1184,0.3495,15.4479
64088,1/12/2014 0:00,5,SO64088,16153,,1,39.98,3.1984,0.9995,44.1779
64089,1/12/2014 0:00,5,SO64089,26095,,6,15.23,1.2184,0.3808,16.8292
64090,1/12/2014 0:00,5,SO64090,14435,,4,80.96,6.4768,2.024,89.4608
64091,1/12/2014 0:00,5,SO64091,13803,,8,186.28,14.9024,4.657,205.8394
64092,1/12/2014 0:00,5,SO64092,14932,,7,98.96,7.9168,2.474,109.3508
64093,1/12/2014 0:00,5,SO64093,21852,,8,4.99,0.3992,0.1248,5.514
64094,1/12/2014 0:00,5,SO64094,24554,,10,69.97,5.5976,1.7493,77.3169
64095,1/12/2014 0:00,5,SO64095,22512,,7,30.48,2.4384,0.762,33.6804
64096,1/12/2014 0:00,5,SO64096,27165,,10,3.99,0.3192,0.0998,4.409
64097,1/12/2014 0:00,5,SO64097,11128,,1,89.96,7.1968,2.249,99.4058
64098,1/12/2014 0:00,5,SO64098,11804,,1,74.98,5.9984,1.8745,82.8529
64099,1/12/2014 0:00,5,SO64099,13215,,4,71.95,5.756,1.7988,79.5048
64100,1/12/2014 0:00,5,SO64100,20638,,4,2478.24,198.2592,61.956,2738.4552
64101,1/12/2014 0:00,5,SO64101,16061,,4,592.27,47.3816,14.8068,654.4584
64102,1/12/2014 0:00,5,SO64102,15348,,1,2415.46,193.2368,60.3865,2669.0833
64103,1/12/2014 0:00,5,SO64103,27122,,7,786.33,62.9064,19.6583,868.8947
64104,1/12/2014 0:00,5,SO64104,25823,,9,1188.46,95.0768,29.7115,1313.2483
64105,1/12/2014 0:00,5,SO64105,12570,,9,604.96,48.3968,15.124,668.4808
64106,1/12/2014 0:00,5,SO64106,14070,,9,2319.99,185.5992,57.9998,2563.589
64107,1/12/2014 0:00,5,SO64107,14051,,9,2319.99,185.5992,57.9998,2563.589
64108,1/12/2014 0:00,5,SO64108,13965,,9,2394.97,191.5976,59.8743,2646.4419
64109,1/12/2014 0:00,5,SO64109,29237,,4,777.34,62.1872,19.4335,858.9607
64110,1/12/2014 0:00,5,SO64110,24760,,1,2419.06,193.5248,60.4765,2673.0613
64111,1/12/2014 0:00,5,SO64111,26112,,1,2419.06,193.5248,60.4765,2673.0613
64112,1/12/2014 0:00,5,SO64112,23042,,4,589.96,47.1968,14.749,651.9058
64113,1/12/2014 0:00,5,SO64113,20765,,4,1179.97,94.3976,29.4993,1303.8669
64114,1/12/2014 0:00,5,SO64114,27141,,10,574.98,45.9984,14.3745,635.3529
64115,1/13/2014 0:00,5,SO64115,25602,,8,1763.97,141.1176,44.0993,1949.1869
64116,1/13/2014 0:00,5,SO64116,11800,,1,34.99,2.7992,0.8748,38.664
64117,1/13/2014 0:00,5,SO64117,20415,,9,13.98,1.1184,0.3495,15.4479
64118,1/13/2014 0:00,5,SO64118,24599,,9,26.97,2.1576,0.6743,29.8019
64119,1/13/2014 0:00,5,SO64119,23535,,9,4.99,0.3992,0.1248,5.514
64120,1/13/2014 0:00,5,SO64120,17290,,9,62.98,5.0384,1.5745,69.5929
64121,1/13/2014 0:00,5,SO64121,16622,,9,36.59,2.9272,0.9148,40.432
64122,1/13/2014 0:00,5,SO64122,12344,,9,24.49,1.9592,0.6123,27.0615
64123,1/13/2014 0:00,5,SO64123,17885,,7,1700.99,136.0792,42.5248,1879.594
64124,1/13/2014 0:00,5,SO64124,22309,,10,1785.97,142.8776,44.6493,1973.4969
64125,1/13/2014 0:00,5,SO64125,21055,,8,815.44,65.2352,20.386,901.0612
64126,1/13/2014 0:00,5,SO64126,17191,,8,2329.98,186.3984,58.2495,2574.6279
64127,1/13/2014 0:00,5,SO64127,12279,,7,2395.96,191.6768,59.899,2647.5358
64128,1/13/2014 0:00,5,SO64128,12874,,10,2352.27,188.1816,58.8068,2599.2584
64129,1/13/2014 0:00,5,SO64129,12280,,7,2344.96,187.5968,58.624,2591.1808
64130,1/13/2014 0:00,5,SO64130,28594,,1,49.99,3.9992,1.2498,55.239
